outer_fold,model,candidate,parameters,inner_fold,validation_ap,iterations,nonzero_features,violations
5,Elastic Net,1,"{""lambda"": 0.001, ""l1_ratio"": 0.5}",5,0.6433333333333333,9860,19,
5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",1,0.6416666666666666,17069,21,
5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",2,0.6542424242424243,24328,20,
5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",3,0.7595238095238095,16973,21,
5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",4,0.43,12664,20,
5,Elastic Net,2,"{""lambda"": 0.001, ""l1_ratio"": 0.9}",5,0.6166666666666666,24482,19,
5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",1,0.7416666666666667,707,21,
5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",2,0.7133333333333334,1005,21,
5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",3,0.7295238095238095,945,21,
5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",4,0.4553968253968254,925,21,
5,Elastic Net,3,"{""lambda"": 0.01, ""l1_ratio"": 0.1}",5,0.7433333333333334,925,20,
5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",1,0.7277777777777779,775,19,
5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",2,0.706060606060606,1409,19,
5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",3,0.7295238095238095,1348,20,
5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",4,0.4553968253968254,1099,19,
5,Elastic Net,4,"{""lambda"": 0.01, ""l1_ratio"": 0.5}",5,0.6433333333333333,1362,17,
5,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",1,0.7416666666666667,1015,18,
5,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",2,0.7209090909090909,2685,19,
5,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",3,0.6926190476190477,2569,18,
5,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",4,0.46095238095238095,1697,17,
5,Elastic Net,5,"{""lambda"": 0.01, ""l1_ratio"": 0.9}",5,0.6433333333333333,2757,15,
5,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",1,0.7166666666666666,124,20,
5,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",2,0.7909090909090908,145,18,
5,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",3,0.8083333333333333,132,18,
5,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",4,0.5,140,16,
5,Elastic Net,6,"{""lambda"": 0.1, ""l1_ratio"": 0.1}",5,0.8253968253968254,131,18,
5,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",1,0.6166666666666666,107,8,
5,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",2,0.7976190476190477,162,11,
5,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",3,0.7544444444444445,177,11,
5,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",4,0.5079365079365079,177,11,
5,Elastic Net,7,"{""lambda"": 0.1, ""l1_ratio"": 0.5}",5,0.7392857142857143,171,11,
5,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",1,0.5833333333333333,193,5,
5,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",2,0.7833333333333332,147,5,
5,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",3,0.7683333333333333,222,7,
5,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",4,0.663888888888889,142,4,
5,Elastic Net,8,"{""lambda"": 0.1, ""l1_ratio"": 0.9}",5,0.6726190476190477,165,4,
5,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",1,0.6833333333333333,63,9,
5,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",2,0.8242424242424242,84,8,
5,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",3,0.7861904761904761,83,8,
5,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",4,0.5972222222222223,80,9,
5,Elastic Net,9,"{""lambda"": 1.0, ""l1_ratio"": 0.1}",5,0.6926190476190477,80,5,
5,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",1,0.4166666666666667,3,0,
5,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",2,0.4166666666666667,3,0,
5,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",3,0.45454545454545453,4,0,
5,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",4,0.45454545454545453,1,0,
5,Elastic Net,10,"{""lambda"": 1.0, ""l1_ratio"": 0.5}",5,0.45454545454545453,1,0,
5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",1,0.4166666666666667,1,0,
5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",2,0.4166666666666667,3,0,
5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",3,0.45454545454545453,1,0,
5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",4,0.45454545454545453,1,0,
5,Elastic Net,11,"{""lambda"": 1.0, ""l1_ratio"": 0.9}",5,0.45454545454545453,1,0,
5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",1,0.4166666666666667,1,0,
5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",2,0.4166666666666667,3,0,
5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",3,0.45454545454545453,1,0,
5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",4,0.45454545454545453,1,0,
5,Elastic Net,12,"{""lambda"": 10.0, ""l1_ratio"": 0.1}",5,0.45454545454545453,1,0,
5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",1,0.4166666666666667,1,0,
5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",2,0.4166666666666667,1,0,
5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",3,0.45454545454545453,1,0,
5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",4,0.45454545454545453,1,0,
5,Elastic Net,13,"{""lambda"": 10.0, ""l1_ratio"": 0.5}",5,0.45454545454545453,1,0,
5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",1,0.4166666666666667,1,0,
5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",2,0.4166666666666667,1,0,
5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",3,0.45454545454545453,1,0,
5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",4,0.45454545454545453,1,0,
5,Elastic Net,14,"{""lambda"": 10.0, ""l1_ratio"": 0.9}",5,0.45454545454545453,1,0,
5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",1,0.7797979797979797,23,21,
5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",2,0.7266666666666666,25,21,
5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",3,0.8392857142857142,27,21,
5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",4,0.6422222222222222,24,21,
5,SVM,0,"{""C"": 0.01, ""gamma"": ""scale""}",5,0.8333333333333333,28,21,
5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",1,0.6742424242424243,20,21,
5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",2,0.8444444444444443,21,21,
5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",3,0.8583333333333332,22,21,
5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",4,0.607936507936508,20,21,
5,SVM,1,"{""C"": 0.01, ""gamma"": 0.01}",5,0.8711111111111112,22,21,
5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",1,0.7709090909090908,31,21,
5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",2,0.7,31,21,
5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",3,0.8142857142857143,33,21,
5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",4,0.6722222222222223,33,21,
5,SVM,2,"{""C"": 0.01, ""gamma"": 0.1}",5,0.8509090909090908,32,21,
5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",1,0.7797979797979797,29,21,
5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",2,0.7266666666666666,26,21,
5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",3,0.8392857142857142,33,21,
5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",4,0.6422222222222222,29,21,
5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",5,0.8333333333333333,34,21,
5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",1,0.6742424242424243,20,21,
5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",2,0.8333333333333333,24,21,
5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",3,0.8583333333333332,22,21,
5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",4,0.607936507936508,20,21,
5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",5,0.8711111111111112,26,21,
5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",1,0.7633333333333332,40,21,
5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",2,0.7,39,21,
5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",3,0.8142857142857143,46,21,
5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",4,0.6722222222222223,41,21,
5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",5,0.8509090909090908,43,21,
5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",1,0.7797979797979797,50,21,
5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",2,0.7266666666666666,40,21,
5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",3,0.8392857142857142,50,21,
5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",4,0.6722222222222223,54,21,
5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",5,0.8599999999999999,56,21,
5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",1,0.6885281385281385,34,21,
5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",2,0.8333333333333333,29,21,
5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",3,0.8583333333333332,24,21,
5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",4,0.6222222222222222,34,21,
5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",5,0.8711111111111112,34,21,
5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",1,0.7633333333333332,59,21,
5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",2,0.7266666666666666,60,21,
5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",3,0.8142857142857143,70,21,
5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",4,0.6722222222222223,62,21,
5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",5,0.8509090909090908,64,21,
5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",1,0.7709090909090908,120,21,
5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",2,0.7888888888888888,140,21,
5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",3,0.835,124,21,
5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",4,0.6533333333333333,133,21,
5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",5,0.8333333333333333,147,21,
5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",1,0.7277777777777779,143,21,
5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",2,0.7551948051948052,105,21,
5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",3,0.8083333333333333,98,21,
5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",4,0.49090909090909085,193,21,
5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",5,0.7442424242424241,121,21,
5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",1,0.7633333333333332,89,21,
5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",2,0.6833333333333333,96,21,
5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",3,0.8242424242424242,93,21,
5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",4,0.5833333333333333,94,21,
5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",5,0.8999999999999999,93,21,
5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",1,0.7709090909090908,120,21,
5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",2,0.7888888888888888,140,21,
5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",3,0.835,124,21,
5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",4,0.6533333333333333,133,21,
5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",5,0.8333333333333333,147,21,
5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",1,0.6453968253968254,275,21,
5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",2,0.75,368,21,
5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",3,0.8528571428571428,364,21,
5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",4,0.49682539682539684,328,21,
5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",5,0.7753968253968253,356,21,
5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",1,0.7633333333333332,89,21,
5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",2,0.6833333333333333,96,21,
5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",3,0.8242424242424242,93,21,
5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",4,0.5833333333333333,94,21,
5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",5,0.8999999999999999,93,21,
