Soft Monotonic + L2,Monotonic + L2,L2
0.6323387537944677,0.6454605581144862,0.6350524904876683
0.6624518357411121,0.6620701685874123,0.6719913361792758
0.6574844722271191,0.6632876403552873,0.6742045472909443
0.7193161745331388,0.720301634674849,0.7289713422820566
0.6726016902775634,0.6841999276535264,0.6820650545745727
0.5792478003614407,0.584843935476326,0.5793722355492688
0.5874893622572258,0.5872150860840525,0.597562057388762
0.7043030170916167,0.7114239298551784,0.7120946530020028
0.7222419534639671,0.7210492102724143,0.7243715346268295
0.7770529679839057,0.781417504950698,0.7923704885896616
0.7957403660331006,0.7951262103564674,0.8066321893332572
0.7392430025434242,0.7475268345430913,0.7443669739497719
0.5726772835891808,0.578976238838479,0.5851908471468371
0.6893324701973509,0.6948104130061762,0.7064017931826827
0.6569200204725767,0.6570526835435301,0.661312649933063
0.6191859111022989,0.6149886907631141,0.6270516973664013
0.6789920476936031,0.6818526032107254,0.6870034392235577
0.8348477199979866,0.8339926826586528,0.8427777753830097
0.6753882496640202,0.6754455602326402,0.6843698520563369
0.7007373633022371,0.7077618435265844,0.7006040828701471
