repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violating_features,max_violation,l2,soft_penalty,violations
13,3,5,Soft Monotonic + L2,22,"{""l2"": 1.0, ""soft_penalty"": 1.0}",0.419047619047619,11,21,0.0,0.0,1.0,1.0,
13,3,1,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.8761904761904762,23,21,3.0,0.004409582436534896,1.0,10.0,
13,3,2,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.6533333333333333,16,21,1.0,0.005860810434572505,1.0,10.0,
13,3,3,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.7683333333333333,17,21,1.0,0.006578431997098021,1.0,10.0,
13,3,4,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.6587301587301588,18,21,1.0,0.0038355298093609397,1.0,10.0,
13,3,5,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.419047619047619,11,21,0.0,0.0,1.0,10.0,
13,3,1,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.7961904761904761,9,21,3.0,0.007631498226836194,10.0,0.0,
13,3,2,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.6833333333333333,10,21,1.0,0.004570283506600908,10.0,0.0,
13,3,3,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.835,10,21,1.0,0.007319946346139734,10.0,0.0,
13,3,4,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.6587301587301588,10,21,1.0,0.0054145998356136685,10.0,0.0,
13,3,5,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.3923809523809524,10,21,0.0,0.0,10.0,0.0,
13,3,1,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.7961904761904761,9,21,3.0,0.00763075498839065,10.0,0.001,
13,3,2,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.6833333333333333,10,21,1.0,0.004569837181319703,10.0,0.001,
13,3,3,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.835,10,21,1.0,0.007319231452825435,10.0,0.001,
13,3,4,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.6587301587301588,10,21,1.0,0.005414071271665014,10.0,0.001,
13,3,5,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.3923809523809524,10,21,0.0,0.0,10.0,0.001,
13,3,1,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.7961904761904761,9,21,3.0,0.007624072352044552,10.0,0.01,
13,3,2,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.6833333333333333,10,21,1.0,0.004565824186506418,10.0,0.01,
13,3,3,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.835,10,21,1.0,0.007312803697521856,10.0,0.01,
13,3,4,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.6587301587301588,10,21,1.0,0.00540931884351436,10.0,0.01,
13,3,5,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.3923809523809524,10,21,0.0,0.0,10.0,0.01,
13,3,1,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.7961904761904761,9,21,3.0,0.007557884231836743,10.0,0.1,
13,3,2,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.6833333333333333,10,21,1.0,0.004526077696454862,10.0,0.1,
13,3,3,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.835,10,21,1.0,0.007249142070030779,10.0,0.1,
13,3,4,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.6587301587301588,10,21,1.0,0.005362249816427479,10.0,0.1,
13,3,5,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.3923809523809524,10,21,0.0,0.0,10.0,0.1,
13,3,1,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.7961904761904761,9,21,3.0,0.0069541612304281795,10.0,1.0,
13,3,2,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.6833333333333333,10,21,1.0,0.00416362181696192,10.0,1.0,
13,3,3,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.7683333333333333,10,21,1.0,0.006668604312805594,10.0,1.0,
13,3,4,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.6587301587301588,10,21,1.0,0.00493297821645092,10.0,1.0,
13,3,5,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.3923809523809524,10,21,0.0,0.0,10.0,1.0,
13,3,1,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.7961904761904761,12,21,3.0,0.0038660654269612607,10.0,10.0,
13,3,2,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.6833333333333333,11,21,1.0,0.0023120742639767006,10.0,10.0,
13,3,3,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.7861904761904761,11,21,1.0,0.0037030534856999607,10.0,10.0,
13,3,4,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.6587301587301588,11,21,1.0,0.0027397262049461235,10.0,10.0,
13,3,5,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.3923809523809524,10,21,0.0,0.0,10.0,10.0,
13,3,1,Monotonic + L2,0,"{""l2"": 0.001}",0.8528571428571428,33,16,0.0,0.0,0.001,,0.0
13,3,2,Monotonic + L2,0,"{""l2"": 0.001}",0.6222222222222222,30,14,0.0,0.0,0.001,,0.0
13,3,3,Monotonic + L2,0,"{""l2"": 0.001}",0.4997979797979798,35,16,0.0,0.0,0.001,,0.0
13,3,4,Monotonic + L2,0,"{""l2"": 0.001}",0.6587301587301588,55,16,0.0,0.0,0.001,,0.0
13,3,5,Monotonic + L2,0,"{""l2"": 0.001}",0.4046031746031746,51,18,0.0,0.0,0.001,,0.0
13,3,1,Monotonic + L2,1,"{""l2"": 0.01}",0.8528571428571428,27,16,0.0,0.0,0.01,,0.0
13,3,2,Monotonic + L2,1,"{""l2"": 0.01}",0.6222222222222222,26,14,0.0,0.0,0.01,,0.0
13,3,3,Monotonic + L2,1,"{""l2"": 0.01}",0.5997979797979798,28,17,0.0,0.0,0.01,,0.0
13,3,4,Monotonic + L2,1,"{""l2"": 0.01}",0.6587301587301588,30,18,0.0,0.0,0.01,,0.0
13,3,5,Monotonic + L2,1,"{""l2"": 0.01}",0.4046031746031746,31,18,0.0,0.0,0.01,,0.0
13,3,1,Monotonic + L2,2,"{""l2"": 0.1}",0.9028571428571428,16,17,0.0,0.0,0.1,,0.0
13,3,2,Monotonic + L2,2,"{""l2"": 0.1}",0.6333333333333333,15,18,0.0,0.0,0.1,,0.0
13,3,3,Monotonic + L2,2,"{""l2"": 0.1}",0.6251948051948052,15,19,0.0,0.0,0.1,,0.0
13,3,4,Monotonic + L2,2,"{""l2"": 0.1}",0.6587301587301588,16,18,0.0,0.0,0.1,,0.0
13,3,5,Monotonic + L2,2,"{""l2"": 0.1}",0.4046031746031746,17,19,0.0,0.0,0.1,,0.0
13,3,1,Monotonic + L2,3,"{""l2"": 1.0}",0.8761904761904762,12,18,0.0,0.0,1.0,,0.0
13,3,2,Monotonic + L2,3,"{""l2"": 1.0}",0.6833333333333333,12,20,0.0,0.0,1.0,,0.0
13,3,3,Monotonic + L2,3,"{""l2"": 1.0}",0.7683333333333333,12,20,0.0,0.0,1.0,,0.0
13,3,4,Monotonic + L2,3,"{""l2"": 1.0}",0.6587301587301588,12,20,0.0,0.0,1.0,,0.0
13,3,5,Monotonic + L2,3,"{""l2"": 1.0}",0.419047619047619,11,21,0.0,0.0,1.0,,0.0
13,3,1,Monotonic + L2,4,"{""l2"": 10.0}",0.8261904761904761,9,18,0.0,0.0,10.0,,0.0
13,3,2,Monotonic + L2,4,"{""l2"": 10.0}",0.6833333333333333,10,20,0.0,0.0,10.0,,0.0
13,3,3,Monotonic + L2,4,"{""l2"": 10.0}",0.7861904761904761,10,20,0.0,0.0,10.0,,0.0
13,3,4,Monotonic + L2,4,"{""l2"": 10.0}",0.6587301587301588,10,20,0.0,0.0,10.0,,0.0
13,3,5,Monotonic + L2,4,"{""l2"": 10.0}",0.3923809523809524,10,21,0.0,0.0,10.0,,0.0
13,3,1,L2,0,"{""l2"": 0.001}",0.8766666666666667,54,21,,,0.001,,
13,3,2,L2,0,"{""l2"": 0.001}",0.4417748917748917,72,21,,,0.001,,
13,3,3,L2,0,"{""l2"": 0.001}",0.5909090909090908,70,21,,,0.001,,
13,3,4,L2,0,"{""l2"": 0.001}",0.5587301587301587,67,21,,,0.001,,
13,3,5,L2,0,"{""l2"": 0.001}",0.41349206349206347,58,21,,,0.001,,
13,3,1,L2,1,"{""l2"": 0.01}",0.8528571428571428,35,21,,,0.01,,
13,3,2,L2,1,"{""l2"": 0.01}",0.5888888888888888,32,21,,,0.01,,
13,3,3,L2,1,"{""l2"": 0.01}",0.633131313131313,34,21,,,0.01,,
13,3,4,L2,1,"{""l2"": 0.01}",0.5587301587301587,35,21,,,0.01,,
13,3,5,L2,1,"{""l2"": 0.01}",0.41349206349206347,36,21,,,0.01,,
13,3,1,L2,2,"{""l2"": 0.1}",0.8528571428571428,17,21,,,0.1,,
13,3,2,L2,2,"{""l2"": 0.1}",0.5888888888888888,16,21,,,0.1,,
13,3,3,L2,2,"{""l2"": 0.1}",0.6242424242424243,16,21,,,0.1,,
13,3,4,L2,2,"{""l2"": 0.1}",0.5587301587301587,17,21,,,0.1,,
13,3,5,L2,2,"{""l2"": 0.1}",0.40238095238095234,18,21,,,0.1,,
13,3,1,L2,3,"{""l2"": 1.0}",0.7961904761904761,10,21,,,1.0,,
13,3,2,L2,3,"{""l2"": 1.0}",0.6533333333333333,11,21,,,1.0,,
13,3,3,L2,3,"{""l2"": 1.0}",0.6977777777777778,11,21,,,1.0,,
13,3,4,L2,3,"{""l2"": 1.0}",0.6587301587301588,10,21,,,1.0,,
13,3,5,L2,3,"{""l2"": 1.0}",0.419047619047619,11,21,,,1.0,,
13,3,1,L2,4,"{""l2"": 10.0}",0.7961904761904761,9,21,,,10.0,,
13,3,2,L2,4,"{""l2"": 10.0}",0.6833333333333333,10,21,,,10.0,,
13,3,3,L2,4,"{""l2"": 10.0}",0.835,10,21,,,10.0,,
13,3,4,L2,4,"{""l2"": 10.0}",0.6587301587301588,10,21,,,10.0,,
13,3,5,L2,4,"{""l2"": 10.0}",0.3923809523809524,10,21,,,10.0,,
13,4,1,Soft Monotonic + L2,0,"{""l2"": 0.001, ""soft_penalty"": 0.0}",0.33939393939393936,69,21,5.0,3.3135649728193894,0.001,0.0,
13,4,2,Soft Monotonic + L2,0,"{""l2"": 0.001, ""soft_penalty"": 0.0}",0.5109090909090909,51,21,5.0,1.973186841296363,0.001,0.0,
13,4,3,Soft Monotonic + L2,0,"{""l2"": 0.001, ""soft_penalty"": 0.0}",0.4692857142857143,51,21,7.0,1.394457089458888,0.001,0.0,
13,4,4,Soft Monotonic + L2,0,"{""l2"": 0.001, ""soft_penalty"": 0.0}",0.5042424242424242,67,21,8.0,1.1943556667355422,0.001,0.0,
13,4,5,Soft Monotonic + L2,0,"{""l2"": 0.001, ""soft_penalty"": 0.0}",0.3972222222222222,73,21,6.0,4.788171564312241,0.001,0.0,
13,4,1,Soft Monotonic + L2,1,"{""l2"": 0.001, ""soft_penalty"": 0.001}",0.356060606060606,65,21,5.0,2.8435090167400796,0.001,0.001,
13,4,2,Soft Monotonic + L2,1,"{""l2"": 0.001, ""soft_penalty"": 0.001}",0.5342857142857143,51,21,5.0,1.8704151969552558,0.001,0.001,
13,4,3,Soft Monotonic + L2,1,"{""l2"": 0.001, ""soft_penalty"": 0.001}",0.4692857142857143,48,21,7.0,1.2999312470728668,0.001,0.001,
13,4,4,Soft Monotonic + L2,1,"{""l2"": 0.001, ""soft_penalty"": 0.001}",0.5042424242424242,63,21,7.0,1.1144877341647879,0.001,0.001,
13,4,5,Soft Monotonic + L2,1,"{""l2"": 0.001, ""soft_penalty"": 0.001}",0.3972222222222222,63,21,7.0,3.926077099275546,0.001,0.001,
13,4,1,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.40436507936507937,53,21,5.0,1.413804755878595,0.001,0.01,
13,4,2,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.5644444444444444,48,21,5.0,1.333790786728292,0.001,0.01,
13,4,3,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.4692857142857143,44,21,8.0,0.8441207327149606,0.001,0.01,
13,4,4,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.5042424242424242,55,21,7.0,0.7148389363647764,0.001,0.01,
13,4,5,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.38055555555555554,50,21,7.0,1.729948284376999,0.001,0.01,
13,4,1,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.5043650793650793,48,21,7.0,0.39424056131120006,0.001,0.1,
13,4,2,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.6116666666666666,39,21,7.0,0.4129211744923557,0.001,0.1,
13,4,3,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.5120634920634921,45,21,8.0,0.22733931692709206,0.001,0.1,
13,4,4,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.5259090909090909,45,21,6.0,0.3116326664765135,0.001,0.1,
13,4,5,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.4046031746031746,36,21,6.0,0.4722304272781746,0.001,0.1,
13,4,1,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.49547619047619046,78,21,8.0,0.05856809655602819,0.001,1.0,
13,4,2,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.6595238095238095,71,21,8.0,0.057066548407668845,0.001,1.0,
13,4,3,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.6676190476190476,69,21,8.0,0.039893114478166326,0.001,1.0,
13,4,4,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.5597979797979797,79,21,6.0,0.051976472694334544,0.001,1.0,
13,4,5,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.43,68,21,6.0,0.08373922462470422,0.001,1.0,
13,4,1,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.49547619047619046,224,21,8.0,0.006165629363611322,0.001,10.0,
13,4,2,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.6416666666666666,140,21,8.0,0.006024558337005426,0.001,10.0,
13,4,3,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.6676190476190476,195,21,8.0,0.004361414504191034,0.001,10.0,
13,4,4,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.5709090909090909,192,21,6.0,0.005689869925027738,0.001,10.0,
13,4,5,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.44666666666666666,174,21,6.0,0.009131664679320528,0.001,10.0,
13,4,1,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.5138888888888888,36,21,5.0,0.9337632153872775,0.01,0.0,
13,4,2,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.5453968253968253,34,21,4.0,1.0347639369165558,0.01,0.0,
13,4,3,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.4720634920634921,33,21,7.0,0.5708480066073061,0.01,0.0,
13,4,4,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.5175757575757576,36,21,5.0,0.542566161879507,0.01,0.0,
13,4,5,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.3972222222222222,34,21,5.0,1.011014704206535,0.01,0.0,
13,4,1,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.5043650793650793,34,21,5.0,0.9027227788747805,0.01,0.001,
13,4,2,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.5453968253968253,35,21,4.0,1.0117144015162525,0.01,0.001,
13,4,3,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.4720634920634921,32,21,7.0,0.5535880911227299,0.01,0.001,
13,4,4,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.5175757575757576,36,21,5.0,0.5374200411579232,0.01,0.001,
13,4,5,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.3972222222222222,34,21,5.0,0.973024702516851,0.01,0.001,
13,4,1,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.5043650793650793,32,21,5.0,0.7534210704407687,0.01,0.01,
13,4,2,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.5453968253968253,33,21,4.0,0.8448246271305617,0.01,0.01,
13,4,3,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.4720634920634921,34,21,8.0,0.46957976163313686,0.01,0.01,
13,4,4,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.5175757575757576,36,21,5.0,0.49476727521225017,0.01,0.01,
13,4,5,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.4079365079365079,33,21,5.0,0.7393864496755748,0.01,0.01,
13,4,1,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.49547619047619046,29,21,5.0,0.34164402796200166,0.01,0.1,
13,4,2,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.5783333333333333,32,21,5.0,0.3261684990624466,0.01,0.1,
13,4,3,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.5311111111111111,32,21,8.0,0.23162725376050636,0.01,0.1,
13,4,4,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.5175757575757576,37,21,5.0,0.2790426925260445,0.01,0.1,
13,4,5,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.4079365079365079,30,21,5.0,0.37714843723974717,0.01,0.1,
13,4,1,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.49547619047619046,52,21,5.0,0.056181366014443686,0.01,1.0,
13,4,2,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.6595238095238095,53,21,6.0,0.04763876392617468,0.01,1.0,
13,4,3,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.6342857142857143,54,21,8.0,0.04294768229672988,0.01,1.0,
13,4,4,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.5638888888888889,59,21,5.0,0.05829054080710275,0.01,1.0,
13,4,5,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.48,47,21,6.0,0.08438741883757536,0.01,1.0,
13,4,1,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.49547619047619046,134,21,5.0,0.0060210143686016395,0.01,10.0,
13,4,2,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.6595238095238095,123,21,6.0,0.005043712310454717,0.01,10.0,
13,4,3,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.6676190476190476,137,21,8.0,0.004751898630383863,0.01,10.0,
13,4,4,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.5638888888888889,133,21,5.0,0.00665004942270707,0.01,10.0,
13,4,5,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.5333333333333333,117,21,6.0,0.009676987094430193,0.01,10.0,
13,4,1,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.5043650793650793,16,21,4.0,0.30631729083368675,0.1,0.0,
13,4,2,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.5628571428571427,17,21,4.0,0.19036609001946075,0.1,0.0,
13,4,3,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.6833333333333333,17,21,2.0,0.24509425763328177,0.1,0.0,
13,4,4,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.6375757575757576,19,21,4.0,0.279366730628343,0.1,0.0,
13,4,5,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.45238095238095233,17,21,3.0,0.36875507773629024,0.1,0.0,
13,4,1,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.5043650793650793,16,21,4.0,0.30479118357125967,0.1,0.001,
13,4,2,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.5628571428571427,17,21,4.0,0.18925622943242443,0.1,0.001,
13,4,3,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.6833333333333333,17,21,2.0,0.24402281176620497,0.1,0.001,
13,4,4,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.6375757575757576,19,21,4.0,0.2782652109955761,0.1,0.001,
13,4,5,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.45238095238095233,18,21,3.0,0.36735786464745784,0.1,0.001,
13,4,1,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.5043650793650793,16,21,4.0,0.29173246847566847,0.1,0.01,
13,4,2,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.5628571428571427,18,21,4.0,0.17982465985083818,0.1,0.01,
13,4,3,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.6833333333333333,17,21,2.0,0.2347919555362423,0.1,0.01,
13,4,4,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.6375757575757576,19,21,4.0,0.26874229436959873,0.1,0.01,
13,4,5,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.45238095238095233,17,21,3.0,0.3552611371054409,0.1,0.01,
13,4,1,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.49547619047619046,16,21,4.0,0.20490425891515895,0.1,0.1,
13,4,2,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.5628571428571427,17,21,4.0,0.12012637994451256,0.1,0.1,
13,4,3,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.6833333333333333,16,21,2.0,0.17057509413492533,0.1,0.1,
13,4,4,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.6375757575757576,17,21,4.0,0.20070160367688217,0.1,0.1,
13,4,5,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.5968253968253969,16,21,3.0,0.26787966893796655,0.1,0.1,
13,4,1,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.48714285714285716,22,21,4.0,0.052186171633466026,0.1,1.0,
13,4,2,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.5628571428571427,24,21,4.0,0.028969510590497044,0.1,1.0,
13,4,3,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.7551948051948052,21,21,2.0,0.045916516702213576,0.1,1.0,
13,4,4,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.663888888888889,23,21,4.0,0.05744067418828017,0.1,1.0,
13,4,5,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.5968253968253969,22,21,3.0,0.07812037657990153,0.1,1.0,
13,4,1,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.48714285714285716,59,21,4.0,0.0061897777371879474,0.1,10.0,
13,4,2,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.596190476190476,60,21,4.0,0.003536671933145387,0.1,10.0,
13,4,3,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.7551948051948052,43,21,2.0,0.005533136042714088,0.1,10.0,
13,4,4,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.663888888888889,59,21,5.0,0.007112875352107477,0.1,10.0,
13,4,5,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.5968253968253969,56,21,5.0,0.009794711981811846,0.1,10.0,
13,4,1,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.5119408369408369,11,21,2.0,0.04984405809433141,1.0,0.0,
13,4,2,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.8528571428571428,11,21,2.0,0.03722371539286847,1.0,0.0,
13,4,3,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.7833333333333332,11,21,2.0,0.05509758787676577,1.0,0.0,
13,4,4,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.6746031746031746,10,21,3.0,0.06971830670639342,1.0,0.0,
13,4,5,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.6968253968253968,12,21,2.0,0.07828325593584276,1.0,0.0,
13,4,1,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.5119408369408369,11,21,2.0,0.04980182107831611,1.0,0.001,
13,4,2,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.8528571428571428,11,21,2.0,0.037192879471422795,1.0,0.001,
13,4,3,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.7833333333333332,11,21,2.0,0.05505175151523045,1.0,0.001,
13,4,4,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.6746031746031746,10,21,3.0,0.06966115420345627,1.0,0.001,
13,4,5,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.6968253968253968,12,21,2.0,0.07821916679517962,1.0,0.001,
13,4,1,Soft Monotonic + L2,20,"{""l2"": 1.0, ""soft_penalty"": 0.01}",0.5119408369408369,11,21,2.0,0.04942488629127204,1.0,0.01,
