Monotonic,L2,Elastic Net,SVM,Inner-selected
0.6769864955786247,0.6769548061245799,0.6731876338178742,0.6469602284476613,0.6651712835235478
0.7321589244248693,0.733982414453738,0.721212264587464,0.6803861606382431,0.719626072030729
0.6123537321290379,0.6144262988933767,0.5837537690165014,0.5717632203454589,0.5919565842222464
0.7499914612467078,0.7554461770925127,0.7447030225743527,0.7301304847960105,0.7530462218917386
0.7149567896747773,0.7307945313039784,0.6940079497746728,0.6769788910845359,0.6940977569431684
0.6287599701522841,0.62018070765021,0.6249176799758771,0.5883571913398634,0.6175859406167047
0.815506963944705,0.8155201969413367,0.8014662068002116,0.7847871342939651,0.8005781751100725
0.7604427123613253,0.7632278669293807,0.7345249810796535,0.7304775136842524,0.7450401322247642
0.7143196565326468,0.7126355571752685,0.7117376621244469,0.6629191572696707,0.7119907714181652
0.7328512667471986,0.7449256137125994,0.7385213366855117,0.6963364317282216,0.7289225980582443
0.6704767258773623,0.6651564488616235,0.6995818603923819,0.64847133424791,0.6762939514264872
0.7048474506138774,0.7122114112422764,0.6742358211162854,0.6767321773843868,0.6829610713151513
0.681956098284302,0.6846805354882315,0.6788429730342389,0.6438964677245171,0.6675406016359025
0.7772957110000274,0.7855200316496587,0.7656425639434283,0.7240562262369431,0.7686250743555088
0.7640341208443362,0.7722411016170906,0.7488422003491243,0.7419090825271139,0.7419133107285704
0.7827525265337945,0.7928441115130689,0.7645259798476851,0.7298692361818092,0.7733308009114033
0.7761972688394678,0.7753195648624586,0.7678621503544296,0.7294525625416757,0.7611231279188033
0.8072580941985613,0.8026389255323082,0.8048970015856398,0.758284959617382,0.7896652561596859
0.708944161612192,0.7044419021757217,0.685070732422961,0.6638652902046104,0.6968053436527597
0.6807935907195644,0.6715596221156047,0.6648537437233342,0.6328256898329354,0.661466059356273
0.7701201159352149,0.7846070643904586,0.7643784690524268,0.7300755756954909,0.7603137250542535
0.7097311011248988,0.7167286708258052,0.7124815042240196,0.642209097689127,0.7030211302357541
0.6721053275389287,0.6710860292605021,0.6780869312527799,0.6549617983073471,0.667881704761528
0.7022982979747958,0.6951723826615146,0.678437969249677,0.6200500661189967,0.6712600481367774
0.8000763315878845,0.7986442437452129,0.7912984696503469,0.7619444608072837,0.7841659719722006
0.7045776166456118,0.7150958367106068,0.7087456111514844,0.6626024479252596,0.7024979150641616
0.7204008124060296,0.7254005882124929,0.7232726577738335,0.6749232567446954,0.7202454107875106
0.8277154626908688,0.8343154206663944,0.8195631307559991,0.7523285526541971,0.8186821253138438
0.7870343521941316,0.7884736993721028,0.7744295338275556,0.7525629648020582,0.7741504600400446
0.7273222802989178,0.7271602888141873,0.7322875741954529,0.6323748250276292,0.7230261368104424
0.693121304104929,0.7020673372881011,0.6474739593730048,0.6699288368888778,0.6668736636578168
0.7458265939531971,0.7356877398114366,0.7090451431554472,0.673107480530886,0.7122430454599843
0.721508919267553,0.7293334970532128,0.6995943660716173,0.6868554630579516,0.7004956710609923
0.5728906278582059,0.5851587079994827,0.5806522796790303,0.5454813456258654,0.5779875183351123
0.6631108542814952,0.6727800814263334,0.6450399686817229,0.6608994663734649,0.6545512022318305
0.6443621732609128,0.6439717973008935,0.6083797519550697,0.5844842880638399,0.606527670967377
0.7945716429008517,0.7921982663815879,0.7862761549212206,0.737606142843078,0.7902610772679205
0.7023069182731513,0.6921815546584443,0.678707981865978,0.6629747111342874,0.6862681959626195
0.7545931227558567,0.7571959840236618,0.748898875386419,0.7131515034315473,0.7451734540242236
0.6934473970287234,0.7008123575933688,0.6793695867198031,0.643605017693769,0.687174779183244
0.6442399107232643,0.6448783135393042,0.6426241098002557,0.6079693818290441,0.6396549385022754
0.7112359166426219,0.7105737556004011,0.694523724734649,0.683317222769129,0.6887730541789364
0.6996945133449445,0.6972918060897935,0.6760168296861132,0.6413289464409656,0.6810782975434068
0.6519501713018051,0.6609335752195754,0.6502062810856153,0.6211111763119143,0.6418432179507663
0.7110988016885076,0.7116471782240616,0.6958372017262379,0.6455249038007222,0.6905804943163488
0.6733086929054191,0.677406104175677,0.6584751490035277,0.6330768911043197,0.657981921613504
0.7120835386854821,0.7200244433003711,0.6600975629328396,0.6509946374412237,0.6846855734556188
0.776552103873442,0.7741186412901321,0.7601080892830748,0.7158401488592904,0.7572727950200354
0.7600984312134409,0.754432184972923,0.7742120130028098,0.7244815291844467,0.7463773432650646
0.7197443141127094,0.7242196066901251,0.6942267157580889,0.6906270453932201,0.7064678197167119
0.7507029055571507,0.7521471758857918,0.7161796505534969,0.6901064547625169,0.731008371929212
0.6185719918192608,0.6191284894092317,0.5933812821830383,0.5659684511374227,0.597915860998634
0.6814971286260686,0.67422569380577,0.6859531180190418,0.618137610340385,0.6620328478441495
0.6962365559303236,0.6985520694181585,0.7058368492087329,0.648837687307505,0.6875303420714312
0.6406247949658331,0.6315826719939462,0.6594592048552133,0.58907528832032,0.6274078939785539
0.7200401389144516,0.719651137644905,0.7099640099448219,0.6726222559210708,0.7085208385788917
