repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
4,1,2,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.5833333333333333,32,21,
4,1,3,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.9428571428571428,39,21,
4,1,4,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.5988455988455987,35,21,
4,1,5,SVM,3,"{""C"": 0.1, ""gamma"": ""scale""}",0.7361111111111112,32,21,
4,1,1,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.8528571428571428,26,21,
4,1,2,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.557936507936508,26,21,
4,1,3,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.8528571428571428,24,21,
4,1,4,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.49682539682539684,26,21,
4,1,5,SVM,4,"{""C"": 0.1, ""gamma"": 0.01}",0.6777777777777778,26,21,
4,1,1,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.8083333333333333,45,21,
4,1,2,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.5088888888888888,42,21,
4,1,3,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.7783333333333333,52,21,
4,1,4,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.7253968253968255,43,21,
4,1,5,SVM,5,"{""C"": 0.1, ""gamma"": 0.1}",0.7321428571428572,41,21,
4,1,1,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.9028571428571428,51,21,
4,1,2,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.5760606060606059,47,21,
4,1,3,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.9428571428571428,51,21,
4,1,4,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.6797979797979798,59,21,
4,1,5,SVM,6,"{""C"": 1.0, ""gamma"": ""scale""}",0.7361111111111112,49,21,
4,1,1,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.8528571428571428,30,21,
4,1,2,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.557936507936508,28,21,
4,1,3,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.8528571428571428,27,21,
4,1,4,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.46551226551226543,34,21,
4,1,5,SVM,7,"{""C"": 1.0, ""gamma"": 0.01}",0.6777777777777778,28,21,
4,1,1,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.8083333333333333,62,21,
4,1,2,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.5088888888888888,59,21,
4,1,3,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.7783333333333333,63,21,
4,1,4,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.7392857142857143,60,21,
4,1,5,SVM,8,"{""C"": 1.0, ""gamma"": 0.1}",0.7321428571428572,59,21,
4,1,1,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.8142857142857143,117,21,
4,1,2,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.5766233766233766,119,21,
4,1,3,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.6783333333333332,120,21,
4,1,4,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.7087301587301587,118,21,
4,1,5,SVM,9,"{""C"": 10.0, ""gamma"": ""scale""}",0.8041666666666667,144,21,
4,1,1,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.7961904761904761,151,21,
4,1,2,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.51,159,21,
4,1,3,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.7087301587301587,146,21,
4,1,4,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.5242424242424242,112,21,
4,1,5,SVM,10,"{""C"": 10.0, ""gamma"": 0.01}",0.875,96,21,
4,1,1,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.8253968253968254,92,21,
4,1,2,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.6199999999999999,87,21,
4,1,3,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.7783333333333333,85,21,
4,1,4,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.7892857142857141,96,21,
4,1,5,SVM,11,"{""C"": 10.0, ""gamma"": 0.1}",0.775,92,21,
4,1,1,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.8142857142857143,117,21,
4,1,2,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.5766233766233766,119,21,
4,1,3,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.6783333333333332,120,21,
4,1,4,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.7087301587301587,118,21,
4,1,5,SVM,12,"{""C"": 100.0, ""gamma"": ""scale""}",0.8041666666666667,144,21,
4,1,1,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.7933333333333332,359,21,
4,1,2,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.5566233766233766,267,21,
4,1,3,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.6644444444444444,358,21,
4,1,4,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.6944444444444444,432,21,
4,1,5,SVM,13,"{""C"": 100.0, ""gamma"": 0.01}",0.8875,468,21,
